family_root,product_handle,sku,title,vendor,finish_name,was_tagged_primary,family_size,family_finishes_json_truncated
TPK:TK970,top-knobs-tk970pc-lynwood-crestview-tab-pull,TPK-TK970PC,Lynwood Crestview Tab Pull  TK970PC,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk970ag-lynwood-crestview-tab-pull-3-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk970bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK970,top-knobs-tk970pn-lynwood-crestview-tab-pull,TPK-TK970PN,Lynwood Crestview Tab Pull  TK970PN,Top Knobs,Polished Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk970ag-lynwood-crestview-tab-pull-3-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk970bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK971,top-knobs-tk971ag-lynwood-crestview-tab-pull-4-inch,TPK-TK971AG,Lynwood Crestview Tab Pull 4 Inch  TK971AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk971ag-lynwood-crestview-tab-pull-4-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk971bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK971,top-knobs-tk971blk-lynwood-crestview-tab-pull-4-inch,TPK-TK971BLK,Lynwood Crestview Tab Pull 4 Inch  TK971BLK,Top Knobs,Flat Black,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk971ag-lynwood-crestview-tab-pull-4-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk971bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK971,top-knobs-tk971bsn-lynwood-crestview-tab-pull,TPK-TK971BSN,Lynwood Crestview Tab Pull  TK971BSN,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk971ag-lynwood-crestview-tab-pull-4-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk971bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK971,top-knobs-tk971hb-lynwood-crestview-tab-pull-4-inch,TPK-TK971HB,Lynwood Crestview Tab Pull 4 Inch  TK971HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk971ag-lynwood-crestview-tab-pull-4-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk971bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK971,top-knobs-tk971pc-lynwood-crestview-tab-pull,TPK-TK971PC,Lynwood Crestview Tab Pull  TK971PC,Top Knobs,Polished Chrome,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk971ag-lynwood-crestview-tab-pull-4-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk971bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK971,top-knobs-tk971pn-lynwood-crestview-tab-pull,TPK-TK971PN,Lynwood Crestview Tab Pull  TK971PN,Top Knobs,Polished Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk971ag-lynwood-crestview-tab-pull-4-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk971bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK972,top-knobs-tk972ag-lynwood-crestview-tab-pull-6-inch,TPK-TK972AG,Lynwood Crestview Tab Pull 6 Inch  TK972AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk972ag-lynwood-crestview-tab-pull-6-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk972bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK972,top-knobs-tk972blk-lynwood-crestview-tab-pull-6-inch,TPK-TK972BLK,Lynwood Crestview Tab Pull 6 Inch  TK972BLK,Top Knobs,Flat Black,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk972ag-lynwood-crestview-tab-pull-6-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk972bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK972,top-knobs-tk972bsn-lynwood-crestview-tab-pull,TPK-TK972BSN,Lynwood Crestview Tab Pull  TK972BSN,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk972ag-lynwood-crestview-tab-pull-6-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk972bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK972,top-knobs-tk972hb-lynwood-crestview-tab-pull-6-inch,TPK-TK972HB,Lynwood Crestview Tab Pull 6 Inch  TK972HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk972ag-lynwood-crestview-tab-pull-6-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk972bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK972,top-knobs-tk972pc-lynwood-crestview-tab-pull,TPK-TK972PC,Lynwood Crestview Tab Pull  TK972PC,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk972ag-lynwood-crestview-tab-pull-6-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk972bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK972,top-knobs-tk972pn-lynwood-crestview-tab-pull,TPK-TK972PN,Lynwood Crestview Tab Pull  TK972PN,Top Knobs,Polished Nickel,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk972ag-lynwood-crestview-tab-pull-6-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk972bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK973,top-knobs-tk973ag-lynwood-crestview-tab-pull-8-inch,TPK-TK973AG,Lynwood Crestview Tab Pull 8 Inch  TK973AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk973ag-lynwood-crestview-tab-pull-8-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk973bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK973,top-knobs-tk973blk-lynwood-crestview-tab-pull-8-inch,TPK-TK973BLK,Lynwood Crestview Tab Pull 8 Inch  TK973BLK,Top Knobs,Flat Black,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk973ag-lynwood-crestview-tab-pull-8-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk973bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK973,top-knobs-tk973bsn-lynwood-crestview-tab-pull,TPK-TK973BSN,Lynwood Crestview Tab Pull  TK973BSN,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk973ag-lynwood-crestview-tab-pull-8-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk973bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK973,top-knobs-tk973hb-lynwood-crestview-tab-pull-8-inch,TPK-TK973HB,Lynwood Crestview Tab Pull 8 Inch  TK973HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk973ag-lynwood-crestview-tab-pull-8-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk973bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK973,top-knobs-tk973pc-lynwood-crestview-tab-pull,TPK-TK973PC,Lynwood Crestview Tab Pull  TK973PC,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk973ag-lynwood-crestview-tab-pull-8-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk973bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK:TK973,top-knobs-tk973pn-lynwood-crestview-tab-pull,TPK-TK973PN,Lynwood Crestview Tab Pull  TK973PN,Top Knobs,Polished Nickel,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk973ag-lynwood-crestview-tab-pull-8-inch""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-tk973bsn-lynwood-crestview-tab-pull""},{""name"":""Flat Black"",""ha..."
TPK_T:additions cabinet latch 2 inch,top-knobs-m2225-additions-cabinet-latch-2-inch-honey-bronze,TPK-M2225,Additions Cabinet Latch 2 Inch Honey Bronze M2225,Top Knobs,Honey Bronze,yes,1,"[{""name"":""Honey Bronze"",""handle"":""top-knobs-m2225-additions-cabinet-latch-2-inch-honey-bronze""}]"
TPK_T:additions cabinet latch 2 inch tpk-,top-knobs-m1781-additions-cabinet-latch-2-inch-flat-black,TPK-M1781,Additions Cabinet Latch 2 Inch Flat Black TPK-M1781,Top Knobs,Flat Black,yes,1,"[{""name"":""Flat Black"",""handle"":""top-knobs-m1781-additions-cabinet-latch-2-inch-flat-black""}]"
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1669-tuscan-bronze,TPK-M1669,Additions Cabinet Latch 2'' M1669 Tuscan Bronze,Top Knobs,Tuscan Bronze,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1778-brushed-bronze,TPK-M1778,Additions Cabinet Latch 2'' M1778 Brushed Bronze,Top Knobs,Brushed Bronze,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1779-brushed-satin-nickel,TPK-M1779,Additions Cabinet Latch 2'' M1779 Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,yes,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1780-polished-chrome,TPK-M1780,Additions Cabinet Latch 2'' M1780 Polished Chrome,Top Knobs,Polished Chrome,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1782-antique-copper,TPK-M1782,Additions Cabinet Latch 2'' M1782 Antique Copper,Top Knobs,Antique Copper,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1783-oil-rubbed-bronze,TPK-M1783,Additions Cabinet Latch 2'' M1783 Oil Rubbed Bronze,Top Knobs,Oil Rubbed Bronze,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1784-polished-nickel,TPK-M1784,Additions Cabinet Latch 2'' M1784 Polished Nickel,Top Knobs,Polished Nickel,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1785-german-bronze,TPK-M1785,Additions Cabinet Latch 2'' M1785 German Bronze,Top Knobs,German Bronze,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions cabinet latch 2'',additions-cabinet-latch-2-m1786-pewter-antique,TPK-M1786,Additions Cabinet Latch 2'' M1786 Antique Pewter,Top Knobs,Antique Pewter,no,9,"[{""name"":""Antique Copper"",""handle"":""additions-cabinet-latch-2-m1782-antique-copper""},{""name"":""Antique Pewter"",""handle"":""additions-cabinet-latch-2-m1786-pewter-antique""},{""name"":""Brushed Bronze"",""ha..."
TPK_T:additions tab pull 1'',additions-tab-pull-1-tk101orb2-oil-rubbed-bronze,TPK-TK101ORB2,Additions Tab Pull 1'' TK101ORB2 Oil Rubbed Bronze,Top Knobs,Oil Rubbed Bronze,yes,1,"[{""name"":""Oil Rubbed Bronze"",""handle"":""additions-tab-pull-1-tk101orb2-oil-rubbed-bronze""}]"
TPK_T:additions tab pull 2'',additions-tab-pull-2-tk102orb2-oil-rubbed-bronze,TPK-TK102ORB2,Additions Tab Pull 2'' TK102ORB2 Oil Rubbed Bronze,Top Knobs,Oil Rubbed Bronze,yes,1,"[{""name"":""Oil Rubbed Bronze"",""handle"":""additions-tab-pull-2-tk102orb2-oil-rubbed-bronze""}]"
TPK_T:additions tab pull 3'',additions-tab-pull-3-tk103orb2-oil-rubbed-bronze,TPK-TK103ORB2,Additions Tab Pull 3'' TK103ORB2 Oil Rubbed Bronze,Top Knobs,Oil Rubbed Bronze,yes,1,"[{""name"":""Oil Rubbed Bronze"",""handle"":""additions-tab-pull-3-tk103orb2-oil-rubbed-bronze""}]"
TPK_T:amwell appliance pull 12'',top-knobs-m2610-amwell-appliance-pull-12-honey-bronze,TPK-M2610,Amwell Appliance Pull 12'' Honey Bronze M2610,Top Knobs,Honey Bronze,yes,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2624-amwell-appliance-pull-12-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2652-amwell-appliance-pull-12-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 12'',top-knobs-m2624-amwell-appliance-pull-12-ash-gray,TPK-M2624,Amwell Appliance Pull 12'' Ash Gray M2624,Top Knobs,Ash Gray,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2624-amwell-appliance-pull-12-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2652-amwell-appliance-pull-12-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 12'',top-knobs-m2638-amwell-appliance-pull-12-flat-black,TPK-M2638,Amwell Appliance Pull 12'' Flat Black M2638,Top Knobs,Flat Black,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2624-amwell-appliance-pull-12-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2652-amwell-appliance-pull-12-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 12'',top-knobs-m2652-amwell-appliance-pull-12-brushed-satin-nickel,TPK-M2652,Amwell Appliance Pull 12'' Brushed Satin Nickel M2652,Top Knobs,Brushed Satin Nickel,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2624-amwell-appliance-pull-12-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2652-amwell-appliance-pull-12-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 18'',top-knobs-m2611-amwell-appliance-pull-18-honey-bronze,TPK-M2611,Amwell Appliance Pull 18'' Honey Bronze M2611,Top Knobs,Honey Bronze,yes,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2625-amwell-appliance-pull-18-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2653-amwell-appliance-pull-18-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 18'',top-knobs-m2625-amwell-appliance-pull-18-ash-gray,TPK-M2625,Amwell Appliance Pull 18'' Ash Gray M2625,Top Knobs,Ash Gray,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2625-amwell-appliance-pull-18-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2653-amwell-appliance-pull-18-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 18'',top-knobs-m2639-amwell-appliance-pull-18-flat-black,TPK-M2639,Amwell Appliance Pull 18'' Flat Black M2639,Top Knobs,Flat Black,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2625-amwell-appliance-pull-18-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2653-amwell-appliance-pull-18-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 18'',top-knobs-m2653-amwell-appliance-pull-18-brushed-satin-nickel,TPK-M2653,Amwell Appliance Pull 18'' Brushed Satin Nickel M2653,Top Knobs,Brushed Satin Nickel,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2625-amwell-appliance-pull-18-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2653-amwell-appliance-pull-18-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 24'',top-knobs-m2612-amwell-appliance-pull-24-honey-bronze,TPK-M2612,Amwell Appliance Pull 24'' Honey Bronze M2612,Top Knobs,Honey Bronze,yes,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2626-amwell-appliance-pull-24-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2654-amwell-appliance-pull-24-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 24'',top-knobs-m2626-amwell-appliance-pull-24-ash-gray,TPK-M2626,Amwell Appliance Pull 24'' Ash Gray M2626,Top Knobs,Ash Gray,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2626-amwell-appliance-pull-24-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2654-amwell-appliance-pull-24-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 24'',top-knobs-m2640-amwell-appliance-pull-24-flat-black,TPK-M2640,Amwell Appliance Pull 24'' Flat Black M2640,Top Knobs,Flat Black,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2626-amwell-appliance-pull-24-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2654-amwell-appliance-pull-24-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 24'',top-knobs-m2654-amwell-appliance-pull-24-brushed-satin-nickel,TPK-M2654,Amwell Appliance Pull 24'' Brushed Satin Nickel M2654,Top Knobs,Brushed Satin Nickel,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2626-amwell-appliance-pull-24-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2654-amwell-appliance-pull-24-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 30'',top-knobs-m2613-amwell-appliance-pull-30-honey-bronze,TPK-M2613,Amwell Appliance Pull 30'' Honey Bronze M2613,Top Knobs,Honey Bronze,yes,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2627-amwell-appliance-pull-30-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2655-amwell-appliance-pull-30-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 30'',top-knobs-m2627-amwell-appliance-pull-30-ash-gray,TPK-M2627,Amwell Appliance Pull 30'' Ash Gray M2627,Top Knobs,Ash Gray,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2627-amwell-appliance-pull-30-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2655-amwell-appliance-pull-30-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 30'',top-knobs-m2641-amwell-appliance-pull-30-flat-black,TPK-M2641,Amwell Appliance Pull 30'' Flat Black M2641,Top Knobs,Flat Black,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2627-amwell-appliance-pull-30-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2655-amwell-appliance-pull-30-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell appliance pull 30'',top-knobs-m2655-amwell-appliance-pull-30-brushed-satin-nickel,TPK-M2655,Amwell Appliance Pull 30'' Brushed Satin Nickel M2655,Top Knobs,Brushed Satin Nickel,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2627-amwell-appliance-pull-30-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2655-amwell-appliance-pull-30-brushed-satin-nickel""},{""name"":""F..."
TPK_T:amwell bar pull 11 11/32'',top-knobs-m2605-amwell-bar-pull-11-11,TPK-M2605,Amwell Bar Pull 11 11/32'' Honey Bronze M2605,Top Knobs,Honey Bronze,yes,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2619-amwell-bar-pull-11-11""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2647-amwell-bar-pull-11-11""},{""name"":""Flat Black"",""handle"":""top-knobs-m2633..."
TPK_T:amwell bar pull 11 11/32'',top-knobs-m2619-amwell-bar-pull-11-11,TPK-M2619,Amwell Bar Pull 11 11/32'' Ash Gray M2619,Top Knobs,Ash Gray,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2619-amwell-bar-pull-11-11""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2647-amwell-bar-pull-11-11""},{""name"":""Flat Black"",""handle"":""top-knobs-m2633..."
TPK_T:amwell bar pull 11 11/32'',top-knobs-m2633-amwell-bar-pull-11-11,TPK-M2633,Amwell Bar Pull 11 11/32'' Flat Black M2633,Top Knobs,Flat Black,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2619-amwell-bar-pull-11-11""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2647-amwell-bar-pull-11-11""},{""name"":""Flat Black"",""handle"":""top-knobs-m2633..."
TPK_T:amwell bar pull 11 11/32'',top-knobs-m2647-amwell-bar-pull-11-11,TPK-M2647,Amwell Bar Pull 11 11/32'' Brushed Satin Nickel M2647,Top Knobs,Brushed Satin Nickel,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2619-amwell-bar-pull-11-11""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2647-amwell-bar-pull-11-11""},{""name"":""Flat Black"",""handle"":""top-knobs-m2633..."
TPK_T:amwell bar pull 15'',top-knobs-m2606-amwell-bar-pull-15-honey-bronze,TPK-M2606,Amwell Bar Pull 15'' Honey Bronze M2606,Top Knobs,Honey Bronze,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2620-amwell-bar-pull-15-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2648-amwell-bar-pull-15-brushed-satin-nickel""},{""name"":""Flat Black"",""..."
TPK_T:amwell bar pull 15'',top-knobs-m2620-amwell-bar-pull-15-ash-gray,TPK-M2620,Amwell Bar Pull 15'' Ash Gray M2620,Top Knobs,Ash Gray,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2620-amwell-bar-pull-15-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2648-amwell-bar-pull-15-brushed-satin-nickel""},{""name"":""Flat Black"",""..."
TPK_T:amwell bar pull 15'',top-knobs-m2634-amwell-bar-pull-15-flat-black,TPK-M2634,Amwell Bar Pull 15'' Flat Black M2634,Top Knobs,Flat Black,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2620-amwell-bar-pull-15-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2648-amwell-bar-pull-15-brushed-satin-nickel""},{""name"":""Flat Black"",""..."
TPK_T:amwell bar pull 15'',top-knobs-m2648-amwell-bar-pull-15-brushed-satin-nickel,TPK-M2648,Amwell Bar Pull 15'' Brushed Satin Nickel M2648,Top Knobs,Brushed Satin Nickel,yes,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2620-amwell-bar-pull-15-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2648-amwell-bar-pull-15-brushed-satin-nickel""},{""name"":""Flat Black"",""..."
TPK_T:amwell bar pull 18 7/8'',top-knobs-m2607-amwell-bar-pull-18-7,TPK-M2607,Amwell Bar Pull 18 7/8'' Honey Bronze M2607,Top Knobs,Honey Bronze,no,4,"[{""name"":""Ash Gray"",""handle"":""top-knobs-m2621-amwell-bar-pull-18-7""},{""name"":""Brushed Satin Nickel"",""handle"":""top-knobs-m2649-amwell-bar-pull-18-7""},{""name"":""Flat Black"",""handle"":""top-knobs-m2635-a..."
